language,text_id,sentence
Korean,Shaka,"일부는 하와이로 건너온 스페인 이민자들로부터 유래했다고 주장하고 , 또 다른 사람들은 서퍼가 상어에게 물려서 세 손가락을 잃은 것에서 유래했다고 보기도 한다 ."
Korean,Shaka,"그 중에서도 가장 유력한 설은 사탕 수수밭에서 일하던 노동자가 실수로 세 손가락을 잃었는데 , 그 사람의 인사를 사람들이 따라하던 것에서 유래되었다는 설이다 ."
Korean,Shaka,그 유래가 무엇이든 샤카 사인은 하와이의 전통 인사법이 되었고 국제적으로도 하와이를 알리는데 좋은 친선의 역할을 하고 있다 .
Korean,Shaka,"샤카 사인은 1960년대 미국 캘리포니아에서 서핑이 유행하고 하와이 출신 서퍼들이 동료 서퍼들에게 샤카 사인을 알려주면서 전세계 서퍼들에게 널리 알려지게 되었으며 , 하와이 로컬TV 자동차 판매를 하던 세일즈맨이 광고에서 사용하면서 미국 내에도 많이 알려지게 되었다고 한다 ."
Korean,Doping,도핑은 경쟁이 치열한 스포츠 경기에서 운동선수들이 경기력의 향상을 목적으로 약물을 사용하는 것을 말한다 .
Korean,Doping,도핑이란 단어는 스포츠 경기를 관장하는 기관에서 널리 사용되고 있다 .
Korean,Doping,"경기력의 향상을 목적으로 약물을 사용하는 것은 대개 비윤리적인 것으로 간주되며 , 따라서 국제올림픽위원회 ( IOC ) 를 포함한 대부분의 국제 스포츠 단체들은 이를 금지하고 있다 ."
Korean,Doping,"더욱이 , 도핑 사실이 발각되지 않도록 조작까지 한 선수들의 경우에는 그 속임수와 부정 행위가 고의적이었다는 것을 고려할 때 비윤리성의 수위가 높아진다 ."
Korean,Doping,"도핑 문제는 최근에 신문의 주요 기사로 자주 다루어지고 있으나 , 이는 최근의 현상이 아니다—사실 , 도핑은 스포츠의 역사만큼이나 오래되었다고 해도 과언이 아니다 ."
Korean,Doping,고대 전차 경주에서의 약물 사용에서부터 최근 야구와 사이클링에서의 논란에 이르기까지 스포츠계의 전반적 견해는 오랜 시간에 걸쳐 크게 변화되어왔다 .
Korean,Doping,근 수십 년 동안에는 정부와 스포츠 기관에서 스포츠에서의 약물 사용을 엄격하게 규제하려고 노력해왔다 .
Korean,Doping,"그 주된 이유는 경기력 향상을 위해 사용되는 약물이 건강에 악영향을 줄 수 있고 선수들간 기회의 형평성을 저해하며 , 또한 약물 사용이 없는 스포츠계는 대중 사회에 모범이 될 수 있기 때문이다 ."
Korean,Doping,도핑을 반대하는 기관들은 경기력 향상을 목적으로 약물을 사용하는 것은 ‘ 스포츠 정신 ’에 어긋나는 일이라고 거듭 강조해왔다 .
Korean,Thylacine,주머니늑대는 오스트레일리아의 태즈메이니아 섬에 서식했던 포유류 중 육식 유대류에 속한다 .
Korean,Thylacine,등에 호랑이와 비슷한 무늬를 가졌기 때문에 태즈메이니아 호랑이라고도 불리지만 실제 외모나 생활사는 개과에 가까웠다 .
Korean,Thylacine,"역사 시대에 있었던 육식 포유류 중 입을 가장 크게 벌릴 수 있었는데 , 단순히 입이 커서가 아니라 골격 구조 자체에 차이가 있기 때문에 모양만 보면 마치 뱀이나 악어가 연상될 정도로 골격에 비해 입을 크게 벌릴 수 있었다 ."
Korean,Thylacine,유대류로서는 특이하게도 암수 모두 육아 주머니가 존재한다 .
Korean,Thylacine,"하지만 , 수컷의 육아 주머니는 새끼를 키우기 위한 용도가 아니라 생식기를 보호하기 위한 용도이다 ."
Korean,Thylacine,"본래 주머니늑대는 오스트레일리아 대륙 및 뉴기니 섬 일대에 서식하고 있었지만 , 3만년전에 인간이 진출하면서 인류나 야생개인 딩고에게 먹이를 빼앗기고 인류가 발을 디디지 않았던 태즈메이니아 섬에만 살게 되었다 ."
Korean,Thylacine,"양 등의 가축을 해치는 유해동물로 여겨진 주머니늑대는 모피용 , 오락용으로 대량 학살당했고 , 1900년을 전후해 급격히 수가 줄어들었다 ."
Korean,Thylacine,주머니늑대는 역사 시대까지 살아남은 육식 유대류 중 가장 거대했지만 1930년대에 보호하던 마지막 개체인 ‘ 벤저민 ’마저 죽음으로 인해 멸종했다 .
Korean,Thylacine,이후 살아있는 개체를 목격했다는 소문이 있긴 하지만 아직까지 정확한 증거는 없다 .
Korean,World Environment Day,"세계 환경의 날은 매년 6월 5일로 , 국민의 환경보전 의식 함양과 실천의 생활화를 위해 제정한 법정기념일이다 ."
Korean,World Environment Day,1972년 6월 5일에 스웨덴의 수도인 스톡홀름에서 ‘ 하나뿐인 지구 ’를 주제로 인류 최초의 세계적인 환경회의가 열렸다 .
Korean,World Environment Day,"다양한 나라와 국제기구 , 민간단체가 참여한 이 스톡홀름 회의에서 각국이 ‘ 유엔 인간환경선언 ’을 채택한 뒤 , 유엔총회에서 인간환경회의 개막일인 6월 5일을 ‘ 세계 환경의 날 ’로 지정하였다 ."
Korean,World Environment Day,"그후 1974년부터 지속적으로 개최되어 지구온난화 , 해양오염 , 야생동물에 대한 범죄 등의 새롭게 태동된 환경문제에 대한 인식을 높이기 위한 캠페인을 벌여왔다 ."
Korean,World Environment Day,"매년 세계 환경의 날에는 전 세계의 많은 국가와 , 기업 , 비정부 기구 , 유명인들이 참여하여 환경 문제에 대한 새로운 주제를 채택한다 ."
Korean,World Environment Day,"예를 들어 , 2018년 세계 환경의 날 주제는 “ 플라스틱 공해 퇴치”였으며 주최국으로 인도가 선정되었다 ."
Korean,World Environment Day,"인도 정부는 공공장소 , 국립자연보호구역 및 산림 등지에서 플라스틱 쓰레기 정화운동 등을 벌이며 세계인들에게 좋은 본보기가 될 것이다 ."
Korean,World Environment Day,"이번 행사에서는 정부 , 기업 , 시민사회 및 개개인 모두가 플라스틱 폐기물에 대한 지속가능한 대안을 모색하고 , 해양환경과 인류의 건강을 위협하는 일회용 플라스틱의 생산과 소비를 감축할 것을 촉구할 것이다 ."
Korean,Monocole,단안경은 안경의 한 종류로서 한쪽 눈에만 끼는 독특한 특성 때문에 외눈 안경이라고도 부른다 .
Korean,Monocole,"단안경은 둥근 렌즈로 만들어졌는데 , 보통 철테가 둘러져 있고 끈도 달려 있다 ."
Korean,Monocole,끈의 한쪽 끝은 안경 분실을 막기 위해 옷에 달려있는 게 보통이다 .
Korean,Monocole,"1820년에 영국에서 처음 모습을 드러낸 단안경은 고위급 공무원 , 장교 , 외교관이 주로 착용했었다고 한다 ."
Korean,Monocole,시력 교정보다는 패션에 중점을 둔 물건으로 상류층에서 주로 착용하여 신분을 나타내는 악세사리로써의 역할도 하며 프로이센 귀족의 상징 같은 소품이 되었다 .
Korean,Monocole,원산지인 영국을 넘어 근대 유럽에서 한때 광범위하게 유행했던 물건이다 .
Korean,Monocole,"단안경은 19세기 말까지 유행하다가 1~2차세계대전 직후에 잠깐 보게 되었고 , 특히 2차세계대전때 독일군 고위 장교들이 심심치 않게 착용했었다고 한다 ."
Korean,Monocole,이후 오늘날에는 단안경을 거의 쓰지 않는데 이것이 시력 교정 기능을 제대로 하지 못하지 때문이다 .
Korean,Monocole,"두 눈의 시력이 모두 나쁜 경우에 단안경을 사용하면 한쪽 눈만 잘 보이고 다른 쪽은 그대로인 상태가 되는데 , 이때 어지러움이 동반되고 균형감각 및 원근 감각에 이상을 끼친다 ."
Korean,Wine Tasting,와인 감별이란 시음을 통해서 와인을 검사하고 평가하는 것을 말한다 .
Korean,Wine Tasting,"와인 감별이란 행위 자체는 와인을 만들기 시작한 것만큼이나 오래되었지만 , 좀더 체계적인 방법이 확립되기 시작한 것은 그보다 늦은 중세 말 이후부터이다 ."
Korean,Wine Tasting,"현대의 전문적 와인 감별사들은 와닿는 와인의 맛과 향 , 그리고 일반적인 특성들을 설명하기 위해 전문 용어를 사용하고 있으며 , 이 용어들은 계속해서 발달하고 있다 ."
Korean,Wine Tasting,최근 몇 년 동안에는 전문가와 일반 소비자 양측 모두의 와인 감별력에 대한 신뢰를 떨어뜨리는 결과들이 보고되고 있다 .
Korean,Wine Tasting,"예를 들어 , 최근 연구에 따르면 사람들은 가격이 높은 와인이 가격이 낮은 와인보다 더 좋은 품질을 가질 것으로 기대한다고 한다 ."
Korean,Wine Tasting,"따라서 , 같은 와인에 대해서도 낮은 가격을 들었을 때보다 높은 가격을 들었을 때 거의 언제나 더 맛이 좋다고 평가한다는 것이다 ."
Korean,Wine Tasting,또 다른 연구에서는 와인 감별자의 판단이 와인의 원산지나 명성 혹은 여타 세부사항에 대한 편견에 의해 영향을 받는다는 것이 밝혀졌다 .
Korean,Wine Tasting,따라서 객관적인 와인 감별을 위해서는 와인 시음자들이 와인의 상표나 와인 병의 모양을 보지 못하게 한 상태로 시음하게 하는 블라인드 테스트가 필요하다 .
Korean,Wine Tasting,블라인드 테스트에는 와인의 색깔을 가리기 위해서 검은 와인잔을 사용하는 방법 역시 사용될 수도 있다 .
Korean,Orange Juice,"오렌지 주스는 오렌지를 누르거나 짜서 , 혹은 부숴서 만든 과일 주스이다 ."
Korean,Orange Juice,시중에 있는 오렌지 주스는 오렌지 주스라고 정의된 식품공전상 법 테두리 안에서 과채주스라고 정의된 오렌지 주스라고 보는게 정확하다 .
Korean,Orange Juice,"공장에서 대량으로 착즙되어서 병입되는 오렌지 주스는 착즙 이후 병입 과정에서 유통 , 보관을 위해 미생물 살균을 해야 하며 필터를 통해 오렌지 과육을 걸러낸다 ."
Korean,Orange Juice,"이 과정에서 오렌지 특유의 향과 산미와 핵심적으로 비타민 C의 일부를 잃게 되고 , 살균과정을 거치면서 수분이 날아가고 자연스럽게 농축이 이뤄지게 된다 ."
Korean,Orange Juice,"농축 과정을 거쳐 나온 농축 과즙은 당도는 높아지고 , 영양소는 가열로 인해 전부 파괴된다 ."
Korean,Orange Juice,"따라서 오렌지색과 단맛만 남은 농축액을 물에 희석해 비살균 오렌지 주스의 평균 당도에 맞추게 되는데 , 단가를 낮추기 위해 물을 많이 넣을 경우 당도가 부족해지므로 여기에 설탕이나 액상과당을 첨가해 인위적으로 당도를 높인다 ."
Korean,Orange Juice,저렴한 오렌지 주스의 경우 십중팔구 액상과당 같은 당이 첨가되는 이유가 여기에 있다 .
Korean,Beekeeping,"양봉은 벌꿀 혹은 밀랍이나 화분 , 로열젤리 , 프로폴리스 , 봉독액 ( 봉침액 ) , 수벌 번데기 등을 생산하기 위해서 꿀벌을 기르는 것을 의미한다 ."
Korean,Beekeeping,"농작물의 수분을 확실히 하기 위해서 즉 , 꿀벌의 방화활동을 이용하여 생산량을 늘리기 위해 꿀벌을 치는 것을 의미하기도 한다 ."
Korean,Beekeeping,전통적으로 한국에서는 벌을 치는 일을 한봉이라고 따로 구분하기도 하며 전통 방식은 채집통과 그것을 운영하는 방식이 차이가 있다 .
Korean,Beekeeping,한봉은 동양꿀벌이 꿀을 모아 벌집에 모은 것으로 감로벌꿀이라고도 한다 .
Korean,Beekeeping,한봉에 사용되는 토종벌은 서양벌에 비해 몸집의 크기가 작은 편이다 .
Korean,Beekeeping,꿀의 채취는 1년에 1번 첫 서리가 내릴 때 하며 장소의 이동 없이 한 곳에서만 채취를 하므로 일정 범위 내의 꽃 구성에 따라 그 꿀의 구성 성분이 제각각이게 된다 .
Korean,Beekeeping,"반면 , 양봉은 서양꿀벌이 꿀을 모아 벌집에 모은 것으로 꽃벌꿀이라고도 한다 ."
Korean,Beekeeping,토종벌에 비해 덩치가 크고 공격성이 강해 주변에 토종벌이 있을 경우 공격하여 몰아내거나 거의 전쟁수준까지 가기도 하여 토종벌과의 공존은 불가능하다 .
Korean,Beekeeping,꽃이 있는 곳을 찾아서 벌통을 이동시키기도 하며 한봉이 채취를 1년에 1번 하는 것에 비해 양봉은 여러 번 채취를 한다 .
Korean,National Flag,국기는 한 국가를 상징하는 깃발을 말한다 .
Korean,National Flag,"과거에는 삼각형의 깃발을 많이 썼지만 , 최근에는 네팔의 경우를 제외하고는 대부분 직사각형 모양의 깃발을 사용하고 있다 ."
Korean,National Flag,가로세로 비율은 나라마다 조금씩 다르나 세로가 가로보다 큰 국기는 없다 .
Korean,National Flag,한편 스위스와 바티칸만 정사각형의 국기를 사용한다 .
Korean,National Flag,"가로세로의 비율을 무시하고 대개 3:2로 그려 놓는 것처럼 나라별 국기의 미세한 차이도 무시하고 빨강이면 다 같은 빨강 , 파랑이면 다 같은 파랑으로 표시하는 경우가 많은데 , 엄연히 이는 잘못이다 ."
Korean,National Flag,"예를 들어 같은 빨강이라도 미국의 국기에 들어있는 빨강과 , 영국 유니언잭에 있는 빨강 , 프랑스 삼색기의 빨강이 모두 다르다 ."
Korean,National Flag,"미국의 빨강은 노란 빛이 줄고 파란 빛이 좀더 많이 섞이고 검정도 아주 살짝 첨가된 , 약간 자색 같은 빨강이지만 영국은 좀더 순수 빨강에 가까운 색이며 , 프랑스는 노랑이 많이 섞인 밝은 분위기의 빨강이다 ."
Korean,National Flag,"이렇게 나라마다 많이 쓰는 색깔이 있고 그 땅에서 산출되는 염료의 종류도 다르고 좋아하는 색깔도 달라서 미세한 색상의 차이가 있었고 과거에는 이를 세세하게 따지지 않았으나 , 색상학과 인쇄술이 발달한 요즘은 나라마다 국기에 쓰인 색의 지정색을 법으로 정해 놓은 경우가 많다 ."
Korean,National Flag,다만 무채색의 양끝인 검정과 하양은 순수 검정과 순수 하양을 쓰는 것이 대부분이다 .
Korean,International Union for Conservation of Nature,국제자연보전연맹은 자연보호와 천연자원의 지속가능한 사용 분야에서 운영되고 있는 국제기구이다 .
Korean,International Union for Conservation of Nature,"데이터 수집 , 분석 , 연구 , 현장조사 , 정책 지지 활동 , 교육 등의 활동을 한다 ."
Korean,International Union for Conservation of Nature,이 기구의 임무는 “ 전 세계의 사회를 대상으로 자연을 보호하고 천연자원을 공정하고 생태학적으로 지속가능하게 사용하도록 영향을 주고 장려하며 돕는 것”이다 .
Korean,International Union for Conservation of Nature,"지난 몇 십년 동안 , 이 기구는 생태계 보전에만 집중하던 모습에서 탈피하여 현재에는 지속가능한 발전과 관련된 문제들에까지 그 활동 범위를 넓혔다 ."
Korean,International Union for Conservation of Nature,"다른 많은 국제환경기구들과는 달리 , 국제자연보전연맹은 자연보존활동에 대중들을 동원하는 것을 목표로 삼지는 않는다 ."
Korean,International Union for Conservation of Nature,"그 대신 정부 , 기업 그리고 기타 이해당사자들과 파트너쉽을 형성하고 이들에게 정보와 조언을 제공함으로써 이들의 활동에 영향을 끼치려 노력한다 ."
Korean,International Union for Conservation of Nature,대중들에게는 전세계 종들의 보존 상태를 평가한 “ 멸종위기종 레드 리스트”를 편찬하고 간행한 것으로 널리 유명해졌다 .
Korean,International Union for Conservation of Nature,오늘날 50개국 이상의 나라에서 대략 천 명의 정규직 직원을 고용하고 있다 .
Korean,Vehicle Registration Plate,차량 번호판은 공식적인 식별을 목적으로 운송수단에 부착된 금속이나 플라스틱 판이다 .
Korean,Vehicle Registration Plate,"승용차나 트럭 , 오토바이와 같은 도로 운송 수단에 번호판을 부착하는 것은 모든 국가에서 필수적으로 요구되고 있다 ."
Korean,Vehicle Registration Plate,"그 외에 자전거나 보트 , 트랙터와 같은 다른 운송수단에도 번호판을 반드시 부착해야 하는지의 여부는 관할권에 따라 다를 수 있다 ."
Korean,Vehicle Registration Plate,차량 등록번호는 일련의 글자와 숫자로 이루어져있어 발급 지역내 차량의 소유자를 고유하게 식별해 낼 수 있다 .
Korean,Vehicle Registration Plate,"등록번호는 어떤 국가에서는 나라 전역을 통틀어 단 하나의 고유한 번호로 배정되기도 하고 , 다른 국가에서는 주 또는 지역구 내에 한정된 고유번호로 등록되기도 한다 ."
Korean,Vehicle Registration Plate,프랑스는 19세기 후반에 차량 등록판을 맨 처음으로 도입한 국가이다 .
Korean,Vehicle Registration Plate,20세기 초에는 차량 번호판의 크기나 모양이 관할권마다 제각각 이어서 만약 한 사람이 다른 지역으로 이동하게 되면 새로운 번호판을 부착하기 위해서 자동차에 새로운 구멍을 뚫어야 했었다 .
Korean,Vehicle Registration Plate,"번호판의 표준화는 50년대 후반에야 이루어졌는데 , 이때 자동차 제조업체들은 각 국의 정부 및 국제기구들과 협정을 체결했다 ."
Norwegian,Janus,I eldgamle romanske religioner og myter regnes Janus som guden for passasjer og porter .
Norwegian,Janus,"Han har en dobbel karakter og avbildes ofte med to ansikt , fordi han kan se inn i fremtiden og fortiden ."
Norwegian,Janus,"Janus styrte starten og slutten av konflikter , og derav fred og krig ."
Norwegian,Janus,Dører til tempelet hans var åpen under krigstider og lukket under fredstider .
Norwegian,Janus,Som portenes gud ble han også sett på som en som kunne gå inn og ut av husenes dører .
Norwegian,Janus,"Janus symboliserte ofte endringer og overganger , som for eksempel fremgangen fra en tilstand til en annen , fra en visjon til en annen , og fra de unges vekst inn i voksen alder ."
Norwegian,Janus,"Derfor var også Janus en gud som ble tilbedt i begynnelsen av høsting og plantetid , samt ved brylluper , dødsfall og andre begynnelser ."
Norwegian,Janus,"Janus ble aldri tildelt en spesifikk prest , men den mektigste av alle prester utførte hans seremonier ."
Norwegian,Janus,"Janus representerte middelveien mellom barbarisme og sivilisasjon , mellom landlige og urbane steder , og mellom unge og vokse ."
Norwegian,Janus,"De gamle grekerne hadde ingen gud tilsvarende Janus , som romerne hevdet kun var deres ."
Norwegian,Shaka,"Våpen med den likeverdig betegnelsene våpenskjold eller våpenmerke , er et kjennetegn som består av en sammensetting av farger ( tinkturer ) og figurer som vanligvis brukes i tilknytning til en skjoldformet innramming ."
Norwegian,Shaka,"Et skjoldmerke kan i tillegg ha én eller flere figurer på eller utenfor skjoldet , slik som kongekronen på Norges riksvåpen , eller kongekrone , våpenkappe og ordenskjede i det norske kongevåpenet ."
Norwegian,Shaka,Våpen som eget fagområde kalles heraldikk .
Norwegian,Shaka,"Våpen er innenfor heraldikken et kjennetegn som føres av en stat , by , en institusjon eller en slekt ."
Norwegian,Shaka,"I gamle fyrstevåpen og i slektsvåpen er det mest vanlig at våpenets elementer består av skjold , hjelm , hjelmklede og hjelmtegn , uten andre tilleggsfigurer ."
Norwegian,Shaka,"De sentrale heraldiske normer , eller ledende synspunkter i middelalderen og i dag , er at figurer i våpen skal være generelle og abstrakte ."
Norwegian,Shaka,"Figurene skal ikke være for steds - og tidsbundne , de skal være egnet til sterk stilisering og et våpen bør helst bare inneholde én eller så få figurer som mulig ."
Norwegian,Shaka,Norden fikk nye våpen etter omkring seksten hundre - tallet og bar ofte en utforming som brøt med middelalderens heraldiske praksis .
Norwegian,Doping,I konkurranseidrett beskrives doping som bruk av forbudte prestasjonsfremmende medikamenter av idrettsutøvere .
Norwegian,Doping,Begrepet doping brukes mye av organisasjoner som regulerer sportslige konkurranser .
Norwegian,Doping,"Bruk av medisiner for å prestere bedre anses i stor grad som uetisk , og er derfor forbudt av de fleste internasjonale idrettsorganisasjoner , inkludert Den Internasjonale Olympiske Komité ."
Norwegian,Doping,"Dessuten ser man at idrettsutøvere som iverksetter eksplisitte tiltak for å unngå å bli oppdaget , forverrer det etiske overtrampet med åpenlyst juks og bedrag ."
Norwegian,Doping,"Til tross for mange overskrifter i det siste , er ikke doping et nytt fenomen – det er faktisk like gammelt som idretten selv ."
Norwegian,Doping,"Fra bruk av stoff i eldgamle hestevognløp til nyere kontroverser i baseball og sykling , har populære synspunkt blant idrettsutøvere variert mye gjennom årene ."
Norwegian,Doping,De siste tiårene har myndigheter og idrettsorganisasjoner forsøkt å strengt regulere bruken av narkotika i idretten .
Norwegian,Doping,"De viktigste årsakene til dette forbudet er helserisikoen ved prestasjonsfremmende medikamenter , likestilling av muligheter for idrettsutøvere og det positive eksempelet rusfri idrett setter for publikum ."
Norwegian,Doping,"Antidopingmyndigheter har gjentatte ganger understreket at bruk av prestasjonsfremmende medikamenter er i strid med idrettens ånd "" . """
Norwegian,Thylacine,"Pungulv var det største , kjente kjøttetende pungdyret i moderne tid ."
Norwegian,Thylacine,"Pungulv lignet en hund eller en hyene , men den hadde et lendeparti som klart skilte den fra canidene ."
Norwegian,Thylacine,"Den er ofte kjent som den Tasmaniske tigeren , på grunn av den stripete korsryggen , eller den Tasmanske ulven ( på grunn av dens hundeaktige utseende , trekk og egenskaper ) ."
Norwegian,Thylacine,"Den kom fra det kontinentale Australia , Tasmania og New Guinea , og døde trolig ut på nittenhundretallet ."
Norwegian,Thylacine,Pungulven var ett av bare to pungdyr hvor begge kjønnene hadde pung .
Norwegian,Thylacine,Hannen hadde en pung som beskyttet de ytre forplantningsorganene når han løp gjennom grove kratt .
Norwegian,Thylacine,Pungulven blir beskrevet som et formidabelt rovdyr på grunn av sin evne til å overleve og jakte byttedyr i ekstremt tynt befolket områder .
Norwegian,Thylacine,"Pungulven var ekstremt sjelden eller utdødd på det australske fastlandet før den britiske bosetningen av kontinentet , men den overlevde på øya Tasmania ."
Norwegian,Thylacine,"Intensiv jakt oppmuntret av dusører får vanligvis skylden for utryddelsen , men andre medvirkende faktorer kan ha vært sykdom , innføringen av hunder og menneskelig inngrep i dets habitat ."
Norwegian,Thylacine,"Til tross for den offisielle klassifiseringen som utdødd , rapporteres observasjoner fortsatt , men ingen er endelig bevist ."
Norwegian,World Environment Day,"Verdens miljødag ble etablert av FN i nitten syttito , og markeres femte juni hvert år for å øke bevisstheten omkring miljøspørsmål blant folket ."
Norwegian,World Environment Day,"Det er FNs miljøprogram som har ansvaret for markering av dagen , og dette gjør de i samarbeid med en ny storby eller land hvert år ."
Norwegian,World Environment Day,Temaet som belyses henger sammen med miljøproblemer og utfordringer den aktuelle byen eller landet står overfor .
Norwegian,World Environment Day,"Samtidig blir alle land , byer og lokalsamfunn oppfordret til å markere dagen der de er ."
Norwegian,World Environment Day,"I tjue nitten er hovedtemaet for verdens miljødag luftforurensing , og det er Kina som er vertskap for hovedmarkeringen ."
Norwegian,World Environment Day,"Fokuset skal rettes mot Asias storbyer , som har store problemer med luftforurensning ."
Norwegian,World Environment Day,"Verdens helseorganisasjon melder at det årlig dør syv millioner mennesker som følger av luftforurensning , og tre millioner av disse bor i Asia ."
Norwegian,World Environment Day,"Luftforurensning og klimaendringer er to sider av samme sak , og sammen med blant annet utslipp fra fabrikker , fossilt brennstoff og gasser , bidrar også luftforurensning til global oppvarming ."
Norwegian,Monocole,En monokkel er en type korrigerende linse som før i tiden ble brukt for å kompensere for svakt syn .
Norwegian,Monocole,"Monokkelen er en sirkulær linse som henger i en snor , og blir holdt på plass ved å knipe sammen øyegropen ."
Norwegian,Monocole,Den andre enden av snoren kan festes til brukerens klær for å unngå å miste monokkelen .
Norwegian,Monocole,På slutten av det nittende århundre ble monokkelen som regel assosiert med velstående menn i overklassen .
Norwegian,Monocole,Kombinert med en lang frakk og en topphatt fullførte monokkelen bekledningen til en stereotypisk kapitalist på slutten av nitten hundre - tallet .
Norwegian,Monocole,Monokler var også tilbehør til militære offiserer i denne perioden .
Norwegian,Monocole,"Til tross for monokkelens popularitet på slutten av det nittende århundre , blir den sjeldent brukt i dag ."
Norwegian,Monocole,"Dette skyldes i stor grad fremskritt i optometri , som muliggjør bedre måling av brytningsfeil , slik at briller og kontaktlinser kan foreskrives med forskjellige og tilpassede styrker i hvert øye ."
Norwegian,Wine Tasting,Vinsmaking er en sensorisk undersøkelse og evaluering av vin .
Norwegian,Wine Tasting,"Selv om utførelsen av vinsmaking er like eldgammel som produksjonen , er det sakte blitt etablert en mer formalisert metodikk fra senmiddelalderen og frem til i dag ."
Norwegian,Wine Tasting,"Moderne , profesjonelle vinsmakere benytter en spesiell terminologi som er i stadig utvikling , og brukes til å beskrive spekteret av opplevde smaker , aromaer og generelle egenskaper ved en vin ."
Norwegian,Wine Tasting,De siste årene har det kommet frem resultater som utfordrer troverdigheten av vinsmaking for vineksperter og forbrukere .
Norwegian,Wine Tasting,Studier viser for eksempel at folk forventer at en dyrere vin har flere ønskelige egenskaper enn en billigere vin .
Norwegian,Wine Tasting,"Når vinsmakere får en vin som de blir fortalt er dyr , rapporterer de at den faktisk smaker bedre enn den samme vinen når de blir fortalt at den er billig ."
Norwegian,Wine Tasting,"Andre studier viser at vinsmakernes vurdering kan påvirkes dersom de kjenner detaljer om vinen , for eksempel geografisk opprinnelse , omdømme eller annen informasjon ."
Norwegian,Wine Tasting,Objektiv vinsmaking forutsetter derfor at vinen blir servert blindt - det vil si uten at smakeren har sett etiketten eller flaskeformen .
Norwegian,Wine Tasting,Blindtest kan også innebære å servere vinen i ett svart vinglass for å maskere vinens farge .
Norwegian,Orange Juice,Appelsinjuice er råsaft som oppstår når en appelsin presses tom for væske .
Norwegian,Orange Juice,"I Norge , og i en rekke andre land , dominerer industrielt fremstilt juice ."
Norwegian,Orange Juice,Blant disse skilles det mellom « ferskpresset juice » og juice laget fra konsentrat .
Norwegian,Orange Juice,"Juice har en beskyttet varebetegnelse i Norge , og merkeforskriftene krever at næringsinnholdet i produkter som betegnes juice , er det samme som i den naturlige fruktsaften ."
Norwegian,Orange Juice,"Konsentrater kan tilsettes samme vannmengde som det som er fjernet , men ut over dette , tillates ingen tilsetningsstoffer i produkter som betegnes som juice ."
Norwegian,Orange Juice,Dette inkluderer blant annet sukker og konserveringsmidler .
Norwegian,Orange Juice,"Frukt - og bærprodukter med tilsetningsstoffer eller som ikke har fruktens naturlige og opprinnelige balanse mellom næringsstoffene betegnes som fruktnektar , limonade eller saft ."
Norwegian,Orange Juice,"Siden appelsiner inneholder store mengder vann , bruker mange produsenter i land uten egen appelsinproduksjon å fremstille appelsinjuice fra konsentrat ."
Norwegian,Orange Juice,"Etter innhøsting og pressing trekkes vannet ut av saften , og deretter fryses konsentratet ."
Norwegian,Orange Juice,"Konsentratet tar langt mindre plass , og er dermed mye billigere å frakte ."
Norwegian,Orange Juice,I produksjonslandet blir konsentratet tint opp og deretter tilsatt like mye vann som ble fjernet før sending .
Norwegian,Beekeeping,Birøkt er stell av honningbier for å høste honningen de lager .
Norwegian,Beekeeping,"De fleste som selger honning har det kun som biinntekt , men noen har det som hovednæring ."
Norwegian,Beekeeping,"Honningproduksjonen er svært avhengig av faktorer som temperatur og klima , og den norske produksjonen kan dermed variere fra rundt tusen til over to tusen tonn per år ."
Norwegian,Beekeeping,"Mens ville honningbier lever i trestammer og lignende , oppbevarer birøkterne sine bier i kuber ."
Norwegian,Beekeeping,"Kubene ble tidligere laget av halm eller tre , men nå lages de for det meste av trykkfast isopor ."
Norwegian,Beekeeping,Vokstavlene er det eneste inventaret i kuben .
Norwegian,Beekeeping,De er bygd opp av celler som vender vannrett ut fra en felles midtvegg .
Norwegian,Beekeeping,Byggematerialet er voks som biene produserer selv .
Norwegian,Beekeeping,Cellene er dels ammerom for yngelen og dels lagerrom for honning og pollen .
Norwegian,Beekeeping,"Biene samler nektar i blomstene og lagrer den i cellene , hvor den omdannes til honning ."
Norwegian,Beekeeping,"Når honningen er moden , blir cellene forseglet med bivoks ."
Norwegian,Beekeeping,På attenhundretallet vokste norsk birøkt kraftig .
Norwegian,Beekeeping,"Dette skyldtes dels omveltningene i landbruket , som førte til en sterkere vilje til å prøve noe nytt , og dels nyvinninger i birøkten ."
Norwegian,Beekeeping,"Kubene ble sterkt forbedret ved at man fikk løse trerammer , der honningen kunne slynges ut ved at vokstavlene ble plassert i en sentrifuge ."
Norwegian,Beekeeping,"Dette førte til at man kunne hente ut honning uten å påføre stor skade på biene , og dermed kunne man beholde den viktigste råvaren – biene – fra år til år ."
Norwegian,Beekeeping,Systemet med løse kasser er fortsatt nesten dominerende innenfor birøkt .
Norwegian,National Flag,Nasjonalflagg er et flagg som symboliserer et land .
Norwegian,National Flag,"Et flagg er en tøyduk med bestemte farger , proporsjoner og eventuelt også symbolske figurer , som heises på stang ."
Norwegian,National Flag,"I nyere tid blir flagg i første rekke brukt som nasjonalmerke , men det brukes også som kjennemerke for byer , institusjoner , foreninger , firmaer og mer ."
Norwegian,National Flag,"Flagg har utviklet seg fra bannere og faner , som kan føre sin historie tilbake til oldtiden ."
